LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.8 on Fri Apr 02 11:45:26 CEST 2021
 903 atoms
 3 atom types
 0 improper types
 -25.000000 25.000000  xlo xhi
 -25.000000 25.000000  ylo yhi
 -25.000000 25.000000  zlo zhi

 Pair Coeffs

 1  0.00673881 3.16554
 2  3.91428e-07 4.07222
 3  3.91428e-07 4.07222

 Masses

 1 15.999400 # 1
 2 55.845001 # 2
 3 55.845001

 Atoms # charge

264 1 -1.050000 -3.237000 -3.237000 11.770300 # 1
265 1 -1.050000 -3.237000 -1.029600 -7.503800 # 1
266 1 -1.050000 -3.237000 -1.029600 1.029500 # 1
267 1 -1.050000 -3.237000 -1.029600 9.562800 # 1
268 1 -1.050000 -3.237000 1.029500 -9.562800 # 1
269 1 -1.050000 -3.237000 1.029500 -1.029600 # 1
270 1 -1.050000 -3.237000 1.029500 7.503700 # 1
271 1 -1.050000 -3.237000 3.237000 -11.770400 # 1
272 1 -1.050000 -3.237000 3.237000 -3.237000 # 1
273 1 -1.050000 -3.237000 3.237000 5.296100 # 1
274 1 -1.050000 -3.237000 5.296100 -5.296300 # 1
275 1 -1.050000 -3.237000 5.296100 3.237000 # 1
276 1 -1.050000 -3.237000 7.503700 -7.503800 # 1
277 1 -1.050000 -3.237000 7.503700 1.029500 # 1
278 1 -1.050000 -3.237000 7.503700 9.562800 # 1
279 1 -1.050000 -3.237000 9.562800 -1.029600 # 1
280 1 -1.050000 -3.237000 9.562800 7.503700 # 1
281 1 -1.050000 -3.237000 11.770300 -3.237000 # 1
282 2 1.050000 -3.200000 -11.733300 -3.200000 # 2
283 2 1.050000 -3.200000 -11.733300 5.333300 # 2
284 2 1.050000 -3.200000 -9.600000 -1.066600 # 2
285 2 1.050000 -3.200000 -9.600000 7.466600 # 2
286 2 1.050000 -3.200000 -7.466600 -7.466600 # 2
287 2 1.050000 -3.200000 -7.466600 1.066600 # 2
288 2 1.050000 -3.200000 -7.466600 9.600000 # 2
289 2 1.050000 -3.200000 -5.333300 -5.333300 # 2
290 2 1.050000 -3.200000 -5.333300 3.200000 # 2
291 2 1.050000 -3.200000 -5.333300 11.733300 # 2
292 2 1.050000 -3.200000 -3.200000 -11.733300 # 2
293 2 1.050000 -3.200000 -3.200000 -3.200000 # 2
294 2 1.050000 -3.200000 -3.200000 5.333300 # 2
295 2 1.050000 -3.200000 -1.066600 -9.600000 # 2
296 2 1.050000 -3.200000 -1.066600 -1.066600 # 2
297 2 1.050000 -3.200000 -1.066600 7.466600 # 2
298 2 1.050000 -3.200000 1.066600 -7.466600 # 2
299 2 1.050000 -3.200000 1.066600 1.066600 # 2
300 2 1.050000 -3.200000 1.066600 9.600000 # 2
301 2 1.050000 -3.200000 3.200000 -5.333300 # 2
302 2 1.050000 -3.200000 3.200000 3.200000 # 2
303 2 1.050000 -3.200000 3.200000 11.733300 # 2
304 2 1.050000 -3.200000 5.333300 -11.733300 # 2
305 2 1.050000 -3.200000 5.333300 -3.200000 # 2
306 2 1.050000 -3.200000 5.333300 5.333300 # 2
307 2 1.050000 -3.200000 7.466600 -9.600000 # 2
308 2 1.050000 -3.200000 7.466600 -1.066600 # 2
309 2 1.050000 -3.200000 7.466600 7.466600 # 2
310 2 1.050000 -3.200000 9.600000 -7.466600 # 2
311 2 1.050000 -3.200000 9.600000 1.066600 # 2
312 2 1.050000 -3.200000 11.733300 -5.333300 # 2
313 2 1.050000 -3.200000 11.733300 3.200000 # 2
314 1 -1.050000 -3.162900 -11.696200 -1.103700 # 1
315 1 -1.050000 -3.162900 -9.637100 -3.162900 # 1
316 1 -1.050000 -3.162900 -9.637100 5.370300 # 1
317 1 -1.050000 -3.162900 -7.429600 -5.370400 # 1
318 1 -1.050000 -3.162900 -7.429600 3.162800 # 1
319 1 -1.050000 -3.162900 -5.370400 -7.429600 # 1
320 1 -1.050000 -3.162900 -5.370400 1.103700 # 1
321 1 -1.050000 -3.162900 -5.370400 9.637000 # 1
322 1 -1.050000 -3.162900 -3.162900 -9.637100 # 1
323 1 -1.050000 -3.162900 -3.162900 -1.103700 # 1
324 1 -1.050000 -3.162900 -3.162900 7.429500 # 1
325 1 -1.050000 -3.162900 -1.103700 -11.696200 # 1
326 1 -1.050000 -3.162900 -1.103700 -3.162900 # 1
327 1 -1.050000 -3.162900 -1.103700 5.370300 # 1
328 1 -1.050000 -3.162900 1.103700 -5.370400 # 1
329 1 -1.050000 -3.162900 1.103700 3.162800 # 1
330 1 -1.050000 -3.162900 1.103700 11.696200 # 1
331 1 -1.050000 -3.162900 3.162800 -7.429600 # 1
332 1 -1.050000 -3.162900 3.162800 1.103700 # 1
333 1 -1.050000 -3.162900 3.162800 9.637000 # 1
334 1 -1.050000 -3.162900 5.370300 -9.637100 # 1
335 1 -1.050000 -3.162900 5.370300 -1.103700 # 1
336 1 -1.050000 -3.162900 5.370300 7.429500 # 1
337 1 -1.050000 -3.162900 7.429500 -3.162900 # 1
338 1 -1.050000 -3.162900 7.429500 5.370300 # 1
339 1 -1.050000 -3.162900 9.637000 -5.370400 # 1
340 1 -1.050000 -3.162900 9.637000 3.162800 # 1
341 1 -1.050000 -3.162900 11.696200 1.103700 # 1
342 2 1.050000 -2.133300 -10.666600 -6.400000 # 2
343 2 1.050000 -2.133300 -10.666600 2.133300 # 2
344 2 1.050000 -2.133300 -6.400000 -10.666600 # 2
345 2 1.050000 -2.133300 -6.400000 -2.133300 # 2
346 2 1.050000 -2.133300 -6.400000 6.400000 # 2
347 2 1.050000 -2.133300 -2.133300 -6.400000 # 2
348 2 1.050000 -2.133300 -2.133300 2.133300 # 2
349 2 1.050000 -2.133300 -2.133300 10.666600 # 2
350 2 1.050000 -2.133300 2.133300 -10.666600 # 2
351 2 1.050000 -2.133300 2.133300 -2.133300 # 2
352 2 1.050000 -2.133300 2.133300 6.400000 # 2
353 2 1.050000 -2.133300 6.400000 -6.400000 # 2
354 2 1.050000 -2.133300 6.400000 2.133300 # 2
355 2 1.050000 -2.133300 6.400000 10.666600 # 2
356 2 1.050000 -2.133300 10.666600 -2.133300 # 2
357 2 1.050000 -2.133300 10.666600 6.400000 # 2
358 1 -1.050000 -1.103700 -11.696200 -3.162900 # 1
359 1 -1.050000 -1.103700 -11.696200 5.370300 # 1
360 1 -1.050000 -1.103700 -9.637100 -1.103700 # 1
361 1 -1.050000 -1.103700 -9.637100 7.429500 # 1
362 1 -1.050000 -1.103700 -7.429600 -7.429600 # 1
363 1 -1.050000 -1.103700 -7.429600 1.103700 # 1
364 1 -1.050000 -1.103700 -7.429600 9.637000 # 1
365 1 -1.050000 -1.103700 -5.370400 -5.370400 # 1
366 1 -1.050000 -1.103700 -5.370400 3.162800 # 1
367 1 -1.050000 -1.103700 -5.370400 11.696200 # 1
368 1 -1.050000 -1.103700 -3.162900 -11.696200 # 1
369 1 -1.050000 -1.103700 -3.162900 -3.162900 # 1
370 1 -1.050000 -1.103700 -3.162900 5.370300 # 1
371 1 -1.050000 -1.103700 -1.103700 -9.637100 # 1
372 1 -1.050000 -1.103700 -1.103700 -1.103700 # 1
373 1 -1.050000 -1.103700 -1.103700 7.429500 # 1
374 1 -1.050000 -1.103700 1.103700 -7.429600 # 1
375 1 -1.050000 -1.103700 1.103700 1.103700 # 1
376 1 -1.050000 -1.103700 1.103700 9.637000 # 1
377 1 -1.050000 -1.103700 3.162800 -5.370400 # 1
378 1 -1.050000 -1.103700 3.162800 3.162800 # 1
379 1 -1.050000 -1.103700 3.162800 11.696200 # 1
380 1 -1.050000 -1.103700 5.370300 -11.696200 # 1
381 1 -1.050000 -1.103700 5.370300 -3.162900 # 1
382 1 -1.050000 -1.103700 5.370300 5.370300 # 1
383 1 -1.050000 -1.103700 7.429500 -9.637100 # 1
384 1 -1.050000 -1.103700 7.429500 -1.103700 # 1
385 1 -1.050000 -1.103700 7.429500 7.429500 # 1
386 1 -1.050000 -1.103700 9.637000 -7.429600 # 1
387 1 -1.050000 -1.103700 9.637000 1.103700 # 1
388 1 -1.050000 -1.103700 11.696200 -5.370400 # 1
389 1 -1.050000 -1.103700 11.696200 3.162800 # 1
390 2 1.050000 -1.066600 -11.733300 -1.066600 # 2
391 2 1.050000 -1.066600 -9.600000 -3.200000 # 2
392 2 1.050000 -1.066600 -9.600000 5.333300 # 2
393 2 1.050000 -1.066600 -7.466600 -5.333300 # 2
394 2 1.050000 -1.066600 -7.466600 3.200000 # 2
395 2 1.050000 -1.066600 -5.333300 -7.466600 # 2
396 2 1.050000 -1.066600 -5.333300 1.066600 # 2
397 2 1.050000 -1.066600 -5.333300 9.600000 # 2
398 2 1.050000 -1.066600 -3.200000 -9.600000 # 2
399 2 1.050000 -1.066600 -3.200000 -1.066600 # 2
400 2 1.050000 -1.066600 -3.200000 7.466600 # 2
401 2 1.050000 -1.066600 -1.066600 -11.733300 # 2
402 2 1.050000 -1.066600 -1.066600 -3.200000 # 2
403 2 1.050000 -1.066600 -1.066600 5.333300 # 2
404 2 1.050000 -1.066600 1.066600 -5.333300 # 2
405 2 1.050000 -1.066600 1.066600 3.200000 # 2
406 2 1.050000 -1.066600 1.066600 11.733300 # 2
407 2 1.050000 -1.066600 3.200000 -7.466600 # 2
408 2 1.050000 -1.066600 3.200000 1.066600 # 2
409 2 1.050000 -1.066600 3.200000 9.600000 # 2
410 2 1.050000 -1.066600 5.333300 -9.600000 # 2
411 2 1.050000 -1.066600 5.333300 -1.066600 # 2
412 2 1.050000 -1.066600 5.333300 7.466600 # 2
413 2 1.050000 -1.066600 7.466600 -3.200000 # 2
414 2 1.050000 -1.066600 7.466600 5.333300 # 2
415 2 1.050000 -1.066600 9.600000 -5.333300 # 2
416 2 1.050000 -1.066600 9.600000 3.200000 # 2
417 2 1.050000 -1.066600 11.733300 1.066600 # 2
418 1 -1.050000 -1.029600 -11.770400 1.029500 # 1
419 1 -1.050000 -1.029600 -9.562800 -5.296300 # 1
420 1 -1.050000 -1.029600 -9.562800 3.237000 # 1
421 1 -1.050000 -1.029600 -7.503800 -3.237000 # 1
422 1 -1.050000 -1.029600 -7.503800 5.296100 # 1
423 1 -1.050000 -1.029600 -5.296300 -9.562800 # 1
424 1 -1.050000 -1.029600 -5.296300 -1.029600 # 1
